Class Name,Unique,Day + Hour,Room,Instruction Mode,Instructor,Status,Flags,Core
,Unique,(),(),Instruction Mode,Instructor,Status,Flags,Core
E  303D PLAN II WORLD LIT PART II         ,34290,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 214',)",Face-to-face,"ARJOMAND, MINOU",open,Writing,Humanities
E  303D PLAN II WORLD LIT PART II         ,34295,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 310',)",Face-to-face,"HOAD, NEVILLE",open,Writing,Humanities
E  314V 3-MEXICAN AMERICAN LIT AND CUL         ,34390,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 306',)",Face-to-face,"CDEBACA, LYDIA A",open,Cultural DiversityWriting,
"E  314V 6-WOMEN, GENDER, LIT, CULTURE         ",34400,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 204',)",Face-to-face,"HUNTER, RACHEL F",open,Cultural DiversityWriting,
E  316N WORLD LITERATURE         ,34735,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('T', '3:30 p.m.-4:30 p.m.'))","('PAR 301', 'JES A203A')",Face-to-face,"HINRICHS, LARS",open,Global Cultures,Humanities
E  316N WORLD LITERATURE         ,34740,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('T', '4:30 p.m.-5:30 p.m.'))","('PAR 301', 'JES A203A')",Face-to-face,"HINRICHS, LARS",open,Global Cultures,Humanities
E  321 SHAKESPEARE         ,34865,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 206',)",Face-to-face,"KORNHABER, DAVID D",closed,Global Cultures,
E  338E BRIT LIT: VICTORIAN ERA-WWII         ,34945,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","(' ',)",Face-to-face,"CHRISTIAN, GEORGE S",cancelled,Global Cultures,
E  344E NEW YORK SCHOOL POETS/ARTISTS         ,35005,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 103',)",Face-to-face,"BENNETT, CHAD J",open,WritingIndependent Inquiry,
E  349S 13-CHARLES DICKENS         ,35044,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 105',)",Face-to-face,"CHRISTIAN, GEORGE S",open,,
E  352C CLASCL BACKGROUNDS OF LIT         ,35075,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 302',)",Face-to-face,"BARRET, JK",closed,,
E  393M EMPATHY THROUGH NARRATIVE         ,35235,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CAL 323',)",Face-to-face,"WOJCIEHOWSKI, HANNAH CHAP",open,,
E M  381 ADVANCED DYNAMICS         ,14640,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('ASE 1.124',)",Face-to-face,"SENTIS, LUIS",open; reserved,,
E M  397 THIN FILM MECHANICS         ,14680,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('ECJ 1.304',)",Face-to-face,"LU, NANSHU",open; reserved,,
ECE  313 LINEAR SYSTEMS AND SIGNALS         ,16715,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CPE 2.204',)",Face-to-face,"HALL, NEAL",open; reserved,Quantitative Reasoning,
ECE  319H INTRO EMBEDDED SYS: HONORS         ,16770,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('TH', '11:00 a.m.-12:00 p.m.'))","('CPE 2.214', 'EER 1.826')",Face-to-face,"TIWARI, MOHIT",open; reserved,,
ECE  319H INTRO EMBEDDED SYS: HONORS         ,16775,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('W', '1:00 p.m.-2:00 p.m.'))","('CPE 2.214', 'EER 1.826')",Face-to-face,"TIWARI, MOHIT",open; reserved,,
ECE  319H INTRO EMBEDDED SYS: HONORS         ,16780,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('TH', '2:00 p.m.-3:00 p.m.'))","('CPE 2.214', 'EER 1.826')",Face-to-face,"TIWARI, MOHIT",open; reserved,,
ECE  319H INTRO EMBEDDED SYS: HONORS         ,16785,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('TH', '5:00 p.m.-6:00 p.m.'))","('CPE 2.214', 'EER 1.826')",Face-to-face,"TIWARI, MOHIT",open; reserved,,
ECE  333T ENGINEERING COMMUNICATION         ,16925,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('ETC 2.114',)",Face-to-face,"ABI GHANNAM, NIVEEN",open; reserved,WritingEthics,
ECE  438K ANALOG ELECTRONICS         ,16964,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('ECJ 1.308',)",Face-to-face,"CUEVAS, ALFONSO",open; reserved,,
ECE  351H PROBABLTY/RNDM PRCSES: HONORS         ,17040,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('ECJ 1.204',)",Face-to-face,"DE VECIANA, GUSTAVO A",open; reserved,Quantitative Reasoning,
ECE  351M DIGITAL SIGNAL PROCESSING         ,17055,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('ECJ 1.314',)",Face-to-face,"TELANG, VIVEK",open; reserved,,
ECE  360C ALGORITHMS         ,17060,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('ECJ 1.214',)",Face-to-face,"SANTACRUZ, PEDRO ENRIQUE",open; reserved,,
ECE  379K COMPILERS         ,17255,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('ECJ 1.202',)",Face-to-face,"EREZ, MATTAN",open; reserved,,
ECE  381V REINFORCEMENT LEARN: THRY/PRAC         ,17320,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('GDC 2.216',)",Face-to-face,"ZHANG, AMYSTONE, PETER H",open; reserved,,
ECE  382M 25-RADIO FREQ INTEG CIRCT DSGN         ,17360,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('ECJ 1.312',)",Face-to-face,"LI, SENSEN",open; reserved,,
ECE  384N 7-ULTRASONICS         ,17410,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('ETC 5.148',)",Face-to-face,"HABERMAN, MICHAEL RICHARD",open,,
ECO  304K INTRODUCTION TO MICROECONOMICS         ,33635,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('JES A121A',)",Face-to-face,"MATEER, GEORGE D",open,Quantitative Reasoning,Social and Behavioral Sciences
ECO  420K MICROECONOMIC THEORY         ,33655,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('F', '10:00 a.m.-11:00 a.m.'))","('WEL 1.308', ' ')",Face-to-face,"GUISASOLA, SANTIAGO O",open,,
ECO  420K MICROECONOMIC THEORY         ,33660,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('F', '4:00 p.m.-5:00 p.m.'))","('WEL 1.308', ' ')",Face-to-face,"GUISASOLA, SANTIAGO O",open,,
ECO  320L MACROECONOMIC THEORY         ,33685,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('RLP 1.104',)",Face-to-face,"BOEHM, CHRISTOPH",open,,
ECO  339K INTERNATL TRADE AND INVESTMENT         ,33790,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('RLP 1.106',)",Face-to-face,"PANDALAI-NAYAR, NITYA",open,,
ECO  385K 3-ADVANCED LABOR ECONOMICS         ,33930,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('BRB 1.120',)",Face-to-face,"TREJO, STEPHEN JCHYN, ERIC",open,,
ECO  395K 1-GAME THEORY         ,34010,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('BRB 1.118',)",Face-to-face,"BOYARCHENKO, SVETLANA",open,,
ECO  395K 1-GAME THEORY         ,34015,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('BRB 1.118',)",Face-to-face,"BOYARCHENKO, SVETLANA",open,,
EDC  365C KNOWING/LEARNING IN MATH & SCI         ,10635,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('SZB 3.722',)",Face-to-face,,open,,
EDC  370S 15-TEACHING SEC SCH THEATRE         ,10765,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('F', '9:00 a.m.-12:00 p.m.'))","('WIN 1.108', 'WIN 1.108')",Face-to-face,"AVILA, MICHAEL",open,,
EDP  304 STRTGC LEARNING FOR 21ST CN         ,11530,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('SZB 4.508',)",Face-to-face,,open,,
EDP  304 STRTGC LEARNING FOR 21ST CN         ,11555,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('SZB 4.618',)",Hybrid or Blended,,open,,
EDP  350L HUMAN SEXUALITY         ,11630,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('UTC 4.132',)",Face-to-face,"NGUYEN, HIEN",open,,
EDP  480C 4-CORRELATION/REGRESSION MTHDS         ,11715,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('T', '8:30 a.m.-9:30 a.m.'))","('SZB 4.410', 'SZB 4.410')",Face-to-face,"KANG, HYEON-AH",open; reserved,,
EDP  480C 6-STAT ANALYSIS: EXPER DATA         ,11720,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('TH', '8:30 a.m.-9:30 a.m.'))","('SZB 5.414', 'SZB 5.414')",Face-to-face,"COLLINS, SARAH M",open; reserved,,
ESL  389T COMMUNICATION AND TEACHING CUL         ,62605,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CBA 4.340',)",Face-to-face,"KUSEY, CRYSTAL LYN",open,,
EUS  307 10-DISSENT IN 20TH CEN UKRAINE         ,35360,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PMA 7.112',)",Face-to-face,"LUTSYSHYNA, OKSANA",open,WritingGlobal Cultures,
EUS  347 20-SQUARING THE VIENNA CIRCLE         ,35415,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","(' ',)",Face-to-face,"ARENS, KATHERINE M",cancelled,Global CulturesWriting,
EUS  348 3-EUROPE ENVIRONMNTL POLITICS         ,35445,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('UTC 3.124',)",Face-to-face,"MOSSER, MICHAEL WILLIAM",open,,
F A  362 FOUNDATIONS OF ARTS MANAGEMENT         ,19803,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","(' ',)",Face-to-face,"STRAUB, JOSHUA G",open,,
FIN  357 BUSINESS FINANCE         ,03285,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CBA 4.328',)",Face-to-face,"HUTCHISON, CRAIG",open; reserved,,
FIN  367 INVESTMENT MANAGEMENT         ,03365,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CBA 4.330',)",Face-to-face,"SOCKIN, MICHAEL",open; reserved,,
FIN  370 INTEGRATIVE FINANCE         ,03405,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CBA 5.328',)",Face-to-face,"PARRINO, ROBERT",open; reserved,WritingIndependent Inquiry,
FIN  371M MONEY AND CAPITAL MARKETS         ,03470,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('UTC 4.102',)",Face-to-face,"LEEDS, SANFORD J",open; reserved,,
FIN  372 5-FINANCIAL TECHNOLOGY         ,03540,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('GSB 2.122',)",Face-to-face,"FRACASSI, CESARE",open,,
FIN  377 4-FINANCIAL ANALYSIS         ,03635,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('GSB 3.120',)",Face-to-face,"MILLER, JAMES D",open; reserved,,
FIN  377 5-ENERGY FINANCIAL RISK MGMT         ,03645,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CBA 4.326',)",Face-to-face,"RONN, EHUD I",open; reserved,,
FIN  394 17-ADV VALUATN & FINCL MODLNG         ,03745,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('RRH 4.402',)",Face-to-face,"BUTLER, JOHN C",open; reserved,,
FR  601C BEGINNING FRENCH         ,35520,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('RLP 0.124',)",Hybrid or Blended,,open,,
FR  611C INTERMEDIATE FRENCH         ,35570,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('HRH 4.102B',)",Hybrid or Blended,"SHOEMAKER, ELLENOR MARGUE",open,,
FR  611C INTERMEDIATE FRENCH         ,35575,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('MEZ 1.208',)",Hybrid or Blended,,open,,
FR  325C CRISIS AND CONFLICT         ,35660,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('GAR 0.128',)",Face-to-face,"LAMOTTE, MELANIE",open,Global Cultures,
FR  358C FRENCH CINEMA AND MEMORY         ,35690,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CAL 419',)",Face-to-face,"PICHERIT, HERVE",open,Independent Inquiry,
GEO  401 PHYSICAL GEOLOGY         ,26560,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('F', '8:00 a.m.-10:00 a.m.'))","('JGB 2.324', 'JGB 2.310')",Face-to-face,"LIN, JUNG-FU",open,,"Natural Science and Technology, Part I"
GEO  401 PHYSICAL GEOLOGY         ,26565,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('W', '10:00 a.m.-12:00 p.m.'))","('JGB 2.324', 'JGB 2.310')",Face-to-face,"LIN, JUNG-FU",open,,"Natural Science and Technology, Part I"
GEO  401 PHYSICAL GEOLOGY         ,26570,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('F', '10:00 a.m.-12:00 p.m.'))","('JGB 2.324', 'JGB 2.310')",Face-to-face,"LIN, JUNG-FU",open,,"Natural Science and Technology, Part I"
GEO  401 PHYSICAL GEOLOGY         ,26575,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('M', '12:00 p.m.-2:00 p.m.'))","('JGB 2.324', 'JGB 2.310')",Face-to-face,"LIN, JUNG-FU",open,,"Natural Science and Technology, Part I"
GEO  401 PHYSICAL GEOLOGY         ,26580,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('T', '12:00 p.m.-2:00 p.m.'))","('JGB 2.324', 'JGB 2.310')",Face-to-face,"LIN, JUNG-FU",open,,"Natural Science and Technology, Part I"
GEO  401 PHYSICAL GEOLOGY         ,26585,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('W', '12:00 p.m.-2:00 p.m.'))","('JGB 2.324', 'JGB 2.310')",Face-to-face,"LIN, JUNG-FU",open,,"Natural Science and Technology, Part I"
GEO  401 PHYSICAL GEOLOGY         ,26590,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('TH', '12:00 p.m.-2:00 p.m.'))","('JGB 2.324', 'JGB 2.310')",Face-to-face,"LIN, JUNG-FU",open,,"Natural Science and Technology, Part I"
GEO  401 PHYSICAL GEOLOGY         ,26595,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('F', '12:00 p.m.-2:00 p.m.'))","('JGB 2.324', 'JGB 2.310')",Face-to-face,"LIN, JUNG-FU",open,,"Natural Science and Technology, Part I"
GEO  401 PHYSICAL GEOLOGY         ,26600,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('T', '2:00 p.m.-4:00 p.m.'))","('JGB 2.324', 'JGB 2.310')",Face-to-face,"LIN, JUNG-FU",open,,"Natural Science and Technology, Part I"
GEO  302J CRISIS OF OUR PLANET         ,26675,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('GSB 2.124',)",Face-to-face,"GARDNER, JAMES EOLARIU, CORNEL",open,,"Natural Science and Technology, Part I"
GEO  325M NUMERICAL MODELING GEOSCI         ,26930,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('JGB 2.312',)",Face-to-face,"HESSE, MARC ANDRE",open,,
GEO  338T MARINE TECTONICS         ,26960,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('JGB 3.222',)",Face-to-face,"GULICK, SEAN SSTOCKLI, DANIEL",open; reserved,Independent InquiryWriting,
GEO  339T CONTINENTAL TECTONICS         ,26965,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('JGB 3.222',)",Face-to-face,"GULICK, SEAN SSTOCKLI, DANIEL",open,,
GEO  347D GLOBAL WARMING         ,26970,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('JGB 2.218',)",Face-to-face,"COOK, KERRY H",open,Quantitative Reasoning,
GEO  371T CO2 INJECT/STOR GEO FORMS         ,27050,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('WCP 4.174',)",Face-to-face,"THOMAS, DANA L",open,,
GEO  371T GEOHEALTH         ,27060,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('EPS 4.104',)",Face-to-face,"NIYOGI, DEV",open,,
GEO  381T MARINE TECTONICS         ,27110,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('JGB 3.222',)",Face-to-face,"GULICK, SEAN SSTOCKLI, DANIEL",open,,
GEO  382T CONTINENTAL TECTONICS         ,27120,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('JGB 3.222',)",Face-to-face,"GULICK, SEAN SSTOCKLI, DANIEL",open,,
GEO  383N DEP SYS: CARBONATES/EVAPORITES         ,27125,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('W', '9:00 a.m.-11:00 a.m.'))","('JGB 6.142', 'JGB 6.142')",Face-to-face,"KERANS, CHARLES",open,,
GEO  391 CO2 INJECT/STOR GEO FORMS         ,27195,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('WCP 4.174',)",Face-to-face,"THOMAS, DANA L",open,,
GEO  391 GEOHEALTH         ,27200,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('EPS 4.104',)",Face-to-face,"NIYOGI, DEV",open,,
GEO  398D 2-APP DATA ANLY/VIS/MCHN LRNG         ,27265,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('EPS 1.126',)",Face-to-face,"FOMEL, SERGEY BSYLVESTER, ZOLTAN",open,,
GEO  398M NUMERICAL MODELING GEOSCI         ,27270,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('JGB 2.312',)",Face-to-face,"HESSE, MARC ANDRE",open,,
GER  347L LANG/SOCTY GER-SPKNG COUNTRIES         ,36795,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('MEZ 1.118',)",Face-to-face,"VANDERHEIJDEN, VINCENT",open,WritingCultural DiversityGlobal Cultures,
GOV  314E CLASSICS OF SOCL/POLIT THOUGHT         ,37285,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 10',)",Face-to-face,"FORET, DEREK SEVERIN",open,,Social and Behavioral Sciences
GOV  337C POLITICS OF MEXICO         ,37340,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 201',)",Face-to-face,"GREENE, KENNETH F",open; reserved,Global Cultures,
GOV  347K GOV AND POLITICS OF SOUTH ASIA         ,37360,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","(' ',)",Face-to-face,"LIU, XUECHENG",cancelled,Global Cultures,
GOV  360E INTRNTL POLITICAL ECONOMY         ,37475,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 203',)",Face-to-face,"WANG, DI",open,,
GOV  360O BUSINESS AND SOCIETY         ,37495,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('WAG 208',)",Face-to-face,"JENSEN, NATHAN MICHAEL",open; reserved,Writing,
GOV  365U EUROPE ENVIRONMNTL POLITICS         ,37525,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('UTC 3.124',)",Face-to-face,"MOSSER, MICHAEL WILLIAM",open,,
GOV  366C ETHICS OF FOREIGN INTERVENTION         ,37535,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CBA 4.346',)",Face-to-face,"BROWNLEE, JASON M",open,EthicsWritingIndependent Inquiry,
GOV  370N RESEARCH ON US CONGRESS II         ,37560,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('MEZ 1.216',)",Face-to-face,"EPP, DEREKTHERIAULT, SEAN M",open; reserved,Independent InquiryWriting,
GRG  404E ENVIR SCI: A CHANGING WORLD         ,36120,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('T', '8:00 a.m.-9:30 a.m.'))","('RLP 0.126', 'RLP 3.102')",Face-to-face,"BEACH, TIMOTHY",open,WritingQuantitative ReasoningEthics,"Natural Science and Technology, Part I"
GRG  404E ENVIR SCI: A CHANGING WORLD         ,36125,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('TH', '8:00 a.m.-9:30 a.m.'))","('RLP 0.126', 'RLP 3.102')",Face-to-face,"BEACH, TIMOTHY",open,WritingQuantitative ReasoningEthics,"Natural Science and Technology, Part I"
GRG  404E ENVIR SCI: A CHANGING WORLD         ,36130,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('T', '11:00 a.m.-12:30 p.m.'))","('RLP 0.126', 'RLP 3.102')",Face-to-face,"BEACH, TIMOTHY",open,WritingQuantitative ReasoningEthics,"Natural Science and Technology, Part I"
GRG  404E ENVIR SCI: A CHANGING WORLD         ,36135,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('TH', '11:00 a.m.-12:30 p.m.'))","('RLP 0.126', 'RLP 3.102')",Face-to-face,"BEACH, TIMOTHY",open,WritingQuantitative ReasoningEthics,"Natural Science and Technology, Part I"
GRG  404E ENVIR SCI: A CHANGING WORLD         ,36140,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('T', '2:00 p.m.-3:30 p.m.'))","('RLP 0.126', 'RLP 3.102')",Face-to-face,"BEACH, TIMOTHY",open,WritingQuantitative ReasoningEthics,"Natural Science and Technology, Part I"
GRG  404E ENVIR SCI: A CHANGING WORLD         ,36145,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('TH', '2:00 p.m.-3:30 p.m.'))","('RLP 0.126', 'RLP 3.102')",Face-to-face,"BEACH, TIMOTHY",open,WritingQuantitative ReasoningEthics,"Natural Science and Technology, Part I"
GRG  404E ENVIR SCI: CHANGING WORLD-HON         ,36150,"(('TTH', '9:30 a.m.-11:00 a.m.'), ('M', '2:30 p.m.-4:00 p.m.'))","('RLP 0.126', 'RLP 3.102')",Face-to-face,"BEACH, TIMOTHY",open; reserved,WritingQuantitative ReasoningEthics,"Natural Science and Technology, Part I"
GRG  322D HUMAN HEALTH/ENVIRONMENT         ,36225,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 305',)",Face-to-face,"ELKINS, JULES R",open; reserved,Writing,
GRG  366C COMPARATIVE ECOSYSTEMS         ,36305,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('MEZ 1.212',)",Face-to-face,"MEYER, THORALF",open; reserved,,
GSD  361F SQUARING THE VIENNA CIRCLE         ,36960,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","(' ',)",Face-to-face,"ARENS, KATHERINE M",cancelled,WritingGlobal Cultures,
GSD  362F ARABS/VIKINGS ART/CULTURE         ,36989,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('ART 1.110',)",Face-to-face,"MULDER, STEPHENNIE",open,Global Cultures,
HDF  306 INTRO TO GENDER/SEXUALITY         ,51795,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('BUR 116',)",Face-to-face,"SHERWOOD, HENRY",open,,
HDF  313H CHILD DEVELOPMENT: HONORS         ,51810,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('GEA 247',)",Face-to-face,"LOCKMAN, JEFFREY J",open; reserved,Writing,
HDO  301 INTRO HMN DIMENSIONS OF ORGS         ,29535,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('RLP 0.112',)",Face-to-face,"WRIGHT, AMY NATHAN",open,Ethics,Social and Behavioral Sciences
HDO  310 RSRCHING PEOPLE-CENTERED PROBS         ,29545,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('UTC 3.102',)",Face-to-face,"PERNELL, KIM",open; reserved,,
HED  335 THEORS OF SUBSTNC USE & ABUSE         ,12025,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CBA 4.338',)",Face-to-face,"LATIMER, LARA",open; reserved,Writing,
HED  373 EVALUATION AND RESEARCH DESIGN         ,12055,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('BEL 858',)",Face-to-face,"CASTELLI, DARLA MARIE",open; reserved,Quantitative Reasoning,
HIS  307P HIST OF VIOLENCE 1500 TO PRES         ,37845,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('GAR 2.112',)",Face-to-face,"BROWER, BENJAMIN CLAUDE",open,Ethics,
HIS  315L THE UNITED STATES SNC 1865-WB         ,37905,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","(' ',)",Internet,"SURI, JEREMI",open,Cultural Diversity,U.S. History
HIS  317L 14-BUILDING AMERICA         ,37930,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('GAR 0.102',)",Face-to-face,"BSUMEK, ERIKA M",open,Cultural Diversity,U.S. History
HIS  320W THINKING LIKE A HISTORIAN         ,37975,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CAL 22',)",Face-to-face,"DEL CASTILLO, LINA MARIA",open; reserved,Writing,
HIS  331E ARAB-ISRAELI CONFLICT         ,38050,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('SZB 4.414',)",Face-to-face,"AGBARIA, AHMAD",open,Global Cultures,
"HIS  333M US FOREIGN RELATNS, 1914-PRES         ",38060,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('MEZ B0.306',)",Face-to-face,"LAWRENCE, MARK A",open,Ethics,U.S. History
HIS  346K COLONIAL LATIN AMERICA         ,38095,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('MEZ 1.120',)",Face-to-face,"MUNOZ ARBELAEZ, SANTIAGO",open,Global Cultures,
"HIS  352G HIST MODERN MEXICO, 1940-PRES         ",38145,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('MEZ 2.124',)",Face-to-face,"BUTLER, MATTHEW J",open,Global Cultures,
HIS  356K MAIN CURR AMER CUL SINCE 1865         ,38165,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('BUR 134',)",Face-to-face,"MICKENBERG, JULIA L",open,Cultural Diversity,U.S. History
HIS  365G HISTORY OF CHILDHOOD         ,38200,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('GAR 1.126',)",Face-to-face,"MINTZ, STEVEN",open,,U.S. History
I  304 PROGRAMMING FOR INFORMATICS         ,27380,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('SZB 3.814',)",Face-to-face,"OKAFOR, OBIANUJU C",open,,
I  320M PUBLIC HEALTH INFORMATICS         ,27460,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('SZB 2.418',)",Face-to-face,"BAUTISTA, JOHN ROBERT",open,,
ITL  601C BEGINNING ITALIAN         ,35865,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('MEZ 2.122',)",Hybrid or Blended,,open,,
ITL  611C INTERMEDIATE ITALIAN         ,35890,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('PAR 101',)",Hybrid or Blended,,open,,
ITL  330L INTRO TO ITALIAN LINGUISTICS         ,35925,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","(' ',)",Face-to-face,,cancelled,,
J  329T RPRTNG STATE GOVT CAPSTONE         ,08720,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CMA 4.148',)",Face-to-face,"HOPPE, CHRISTY BMCELROY, KATHLEEN OVETA",cancelled,,
J  336M MUSIC JOURNALISM         ,08775,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('DMC 3.210',)",Face-to-face,"HERNANDEZ, RAOUL",open,Writing,
J  337M FEATURE WRITING         ,08780,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('CMA 4.150',)",Face-to-face,"DAWSON, DIANA",open,,
J  339T JOURNALISM AND MENTAL HEALTH         ,08785,"(('TTH', '9:30 a.m.-11:00 a.m.'),)","('DMC 3.208',)",Face-to-face,"WEST, KATHARINE",open,,
