Class Name,Unique,Day + Hour,Room,Instruction Mode,Instructor,Status,Flags,Core
NTR  126L NUTRITIONAL SCIENCES LAB         ,52400,"(('TH', '11:00 a.m.-2:00 p.m.'), ('F', '11:00 a.m.-12:00 p.m.'))",PAI 5.30RLP 1.104,Face-to-face,"KLINGBEIL, ELIZABETH",open,,
P R  377K INTEGRATED COMM CAMPAIGNS         ,07790,"(('TH', '11:00 a.m.-1:00 p.m.'), ('M', '1:00 p.m.-2:00 p.m.'))",DMC 4.206DMC 4.206,Face-to-face,"BELL, TAMARA A",open; reserved,Independent Inquiry,
P R  377K INTEGRATED COMM CAMPAIGNS         ,07795,"(('TH', '11:00 a.m.-1:00 p.m.'), ('W', '1:00 p.m.-2:00 p.m.'))",DMC 4.206DMC 4.206,Face-to-face,"BELL, TAMARA A",open; reserved,Independent Inquiry,
P R  377K INTEGRATED COMM CAMPAIGNS         ,07800,"(('TH', '11:00 a.m.-1:00 p.m.'), ('TH', '1:00 p.m.-2:00 p.m.'))",DMC 4.206DMC 4.206,Face-to-face,"BELL, TAMARA A",open; reserved,Independent Inquiry,
P R  377K INTEGRATED COMM CAMPAIGNS         ,07805,"(('TH', '11:00 a.m.-1:00 p.m.'), ('M', '2:00 p.m.-3:00 p.m.'))",DMC 4.206DMC 4.206,Face-to-face,"BELL, TAMARA A",open; reserved,Independent Inquiry,
P R  377K INTEGRATED COMM CAMPAIGNS         ,07810,"(('TH', '11:00 a.m.-1:00 p.m.'), ('T', '2:00 p.m.-3:00 p.m.'))",DMC 4.206DMC 4.206,Face-to-face,"BELL, TAMARA A",open; reserved,Independent Inquiry,
P R  377K INTEGRATED COMM CAMPAIGNS         ,07815,"(('TH', '11:00 a.m.-1:00 p.m.'), ('W', '2:00 p.m.-3:00 p.m.'))",DMC 4.206DMC 4.206,Face-to-face,"BELL, TAMARA A",open; reserved,Independent Inquiry,
ECO  387M WRITING SEMINAR IN ECONOMICS         ,33980,"(('TH', '12:30 p.m.-2:00 p.m.'), ('F', '12:30 p.m.-2:00 p.m.'))",BRB 1.118BRB 1.118,Face-to-face,"CHYN, ERIC",open,,
J  363C BROADCAST CAPSTONE         ,08885,"(('TH', '12:30 p.m.-2:00 p.m.'), ('TH', '2:00 p.m.-5:00 p.m.'))",DMC 3.208DMC 3.208,Face-to-face,"WEST, KATHARINE",open,,
LAW  280T PERSUASIVE WRTG AND ADVOCACY         ,28005,"(('TH', '1:00 p.m.-2:15 p.m.'), ('F', '11:45 a.m.-1:00 p.m.'))",TNH 2.124TNH 2.124,Face-to-face,"MASON, LORI R",open; reserved,,
LAW  280T PERSUASIVE WRTG AND ADVOCACY         ,28025,"(('TH', '1:00 p.m.-2:15 p.m.'), ('F', '11:45 a.m.-1:00 p.m.'))",TNH 3.124TNH 3.124,Face-to-face,"PETRIE, SEAN J",open; reserved,,
CH  128L ORGANIC CHEMISTRY LABORATORY         ,50140,"(('TH', '2:00 p.m.-3:00 p.m.'), ('TH', '3:00 p.m.-6:00 p.m.'))",CPE 2.218NHB 1.102,Face-to-face,"FJETLAND, CONRAD R",open; reserved,,
CH  128L ORGANIC CHEMISTRY LABORATORY         ,50145,"(('TH', '2:00 p.m.-3:00 p.m.'), ('TH', '3:00 p.m.-6:00 p.m.'))",CPE 2.218NHB 1.106,Face-to-face,"FJETLAND, CONRAD R",open; reserved,,
CH  128L ORGANIC CHEMISTRY LABORATORY         ,50150,"(('TH', '2:00 p.m.-3:00 p.m.'), ('TH', '3:00 p.m.-6:00 p.m.'))",CPE 2.218NHB 1.110,Face-to-face,"FJETLAND, CONRAD R",open; reserved,,
CH  128L ORGANIC CHEMISTRY LABORATORY         ,50155,"(('TH', '2:00 p.m.-3:00 p.m.'), ('TH', '3:00 p.m.-6:00 p.m.'))",CPE 2.218NHB 1.118,Face-to-face,"FJETLAND, CONRAD R",open; reserved,,
CH  128L ORGANIC CHEMISTRY LABORATORY         ,50160,"(('TH', '2:00 p.m.-3:00 p.m.'), ('TH', '3:00 p.m.-6:00 p.m.'))",CPE 2.218NHB 1.126,Face-to-face,"FJETLAND, CONRAD R",open; reserved,,
NTR  126L NUTRITIONAL SCIENCES LAB         ,52410,"(('TH', '2:00 p.m.-5:00 p.m.'), ('F', '11:00 a.m.-12:00 p.m.'))",PAI 5.30RLP 1.104,Face-to-face,"KLINGBEIL, ELIZABETH",open,,
LAW  384F CORPORATE FINANCE         ,28224,"(('TH', '2:30 p.m.-4:30 p.m.'), ('F', '1:00 p.m.-2:00 p.m.'))",TNH 3.115TNH 3.115,Face-to-face,"LORNE, SIMON",open; reserved,,
